symbol,time_str,std,direction,score,entry,dmi_1h,dmi_4h,dmi_1d,sw_1h,sw_4h,sw_1d,srsi_1h,srsi_4h,srsi_1d,adx_1h,adx_4h,adx_1d,macd_1h,macd_4h,macd_1d,bbp_1h,bbp_4h,bbp_1d,cci_1h,cci_4h,cci_1d,ema_1h,ema_4h,ema_1d,boll_1h,boll_4h,boll_1d,cci_dir_1h,cci_dir_4h,cci_dir_1d,win_4H,pct_4H,win_12H,pct_12H,win_24H,pct_24H
PUMP-USDT,2026-04-29 04:00,DMI纯分,多,6,0.0019,多,多,多,多,多,多,74.9965,96.9190,8.7148,39.4711,27.6865,31.0939,0.0000,0.0000,-0.0000,0.9894,1.0711,0.2307,117.3134,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-3.2609,0,-9.7308,0,-9.7826
PUMP-USDT,2026-04-29 04:00,ADX加权,多,6,0.0019,多,多,多,多,多,多,74.9965,96.9190,8.7148,39.4711,27.6865,31.0939,0.0000,0.0000,-0.0000,0.9894,1.0711,0.2307,117.3134,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-3.2609,0,-9.7308,0,-9.7826
PUMP-USDT,2026-04-29 04:00,摆动点,多,6,0.0019,多,多,多,多,多,多,74.9965,96.9190,8.7148,39.4711,27.6865,31.0939,0.0000,0.0000,-0.0000,0.9894,1.0711,0.2307,117.3134,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-3.2609,0,-9.7308,0,-9.7826
PUMP-USDT,2026-04-29 05:00,DMI纯分,多,6,0.0019,多,多,多,多,多,多,70.7012,96.9190,8.7148,41.5992,27.6865,31.0939,0.0000,0.0000,-0.0000,0.8870,1.0711,0.2307,113.5543,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-1.6667,0,-9.1667,0,-9.1146
PUMP-USDT,2026-04-29 05:00,ADX加权,多,6,0.0019,多,多,多,多,多,多,70.7012,96.9190,8.7148,41.5992,27.6865,31.0939,0.0000,0.0000,-0.0000,0.8870,1.0711,0.2307,113.5543,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-1.6667,0,-9.1667,0,-9.1146
PUMP-USDT,2026-04-29 05:00,摆动点,多,6,0.0019,多,多,多,多,多,多,70.7012,96.9190,8.7148,41.5992,27.6865,31.0939,0.0000,0.0000,-0.0000,0.8870,1.0711,0.2307,113.5543,207.7789,1.6059,多,多,空,空,空,多,空,空,多,0,-1.6667,0,-9.1667,0,-9.1146
PUMP-USDT,2026-04-29 06:00,DMI纯分,多,6,0.0019,多,多,多,多,多,多,54.8895,96.9190,8.7148,42.4191,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7732,1.0711,0.2307,76.6621,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-0.6846,0,-9.8473,0,-7.8462
PUMP-USDT,2026-04-29 06:00,ADX加权,多,6,0.0019,多,多,多,多,多,多,54.8895,96.9190,8.7148,42.4191,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7732,1.0711,0.2307,76.6621,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-0.6846,0,-9.8473,0,-7.8462
PUMP-USDT,2026-04-29 06:00,摆动点,多,6,0.0019,多,多,多,多,多,多,54.8895,96.9190,8.7148,42.4191,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7732,1.0711,0.2307,76.6621,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-0.6846,0,-9.8473,0,-7.8462
PUMP-USDT,2026-04-29 07:00,DMI纯分,多,6,0.0019,多,多,多,多,多,多,37.5593,96.9190,8.7148,42.9899,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7671,1.0711,0.2307,70.5958,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-2.6786,0,-9.6113,0,-7.4580
PUMP-USDT,2026-04-29 07:00,ADX加权,多,6,0.0019,多,多,多,多,多,多,37.5593,96.9190,8.7148,42.9899,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7671,1.0711,0.2307,70.5958,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-2.6786,0,-9.6113,0,-7.4580
PUMP-USDT,2026-04-29 07:00,摆动点,多,6,0.0019,多,多,多,多,多,多,37.5593,96.9190,8.7148,42.9899,27.6865,31.0939,0.0000,0.0000,-0.0000,0.7671,1.0711,0.2307,70.5958,207.7789,1.6059,多,多,空,空,空,多,多,空,多,0,-2.6786,0,-9.6113,0,-7.4580
PUMP-USDT,2026-04-29 08:00,DMI纯分,多,7,0.0019,多,多,多,多,多,多,12.0542,73.3209,8.7148,42.8747,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6041,0.7944,0.2307,40.2666,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-3.1568,0,-7.2766,0,-6.3135
PUMP-USDT,2026-04-29 08:00,ADX加权,多,7,0.0019,多,多,多,多,多,多,12.0542,73.3209,8.7148,42.8747,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6041,0.7944,0.2307,40.2666,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-3.1568,0,-7.2766,0,-6.3135
PUMP-USDT,2026-04-29 08:00,摆动点,多,7,0.0019,多,多,多,多,多,多,12.0542,73.3209,8.7148,42.8747,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6041,0.7944,0.2307,40.2666,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-3.1568,0,-7.2766,0,-6.3135
PUMP-USDT,2026-04-29 09:00,DMI纯分,多,7,0.0019,多,多,多,多,多,多,13.9215,73.3209,8.7148,42.6164,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6664,0.7944,0.2307,37.3247,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2373,0,-7.7860,0,-6.8326
PUMP-USDT,2026-04-29 09:00,ADX加权,多,7,0.0019,多,多,多,多,多,多,13.9215,73.3209,8.7148,42.6164,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6664,0.7944,0.2307,37.3247,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2373,0,-7.7860,0,-6.8326
PUMP-USDT,2026-04-29 09:00,摆动点,多,7,0.0019,多,多,多,多,多,多,13.9215,73.3209,8.7148,42.6164,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6664,0.7944,0.2307,37.3247,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2373,0,-7.7860,0,-6.8326
PUMP-USDT,2026-04-29 10:00,DMI纯分,多,7,0.0019,多,多,多,多,多,多,10.1482,73.3209,8.7148,42.5609,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6381,0.7944,0.2307,45.9206,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2948,0,-7.6882,0,-6.8929
PUMP-USDT,2026-04-29 10:00,ADX加权,多,7,0.0019,多,多,多,多,多,多,10.1482,73.3209,8.7148,42.5609,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6381,0.7944,0.2307,45.9206,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2948,0,-7.6882,0,-6.8929
PUMP-USDT,2026-04-29 10:00,摆动点,多,7,0.0019,多,多,多,多,多,多,10.1482,73.3209,8.7148,42.5609,29.5421,31.0939,0.0000,0.0000,-0.0000,0.6381,0.7944,0.2307,45.9206,116.9124,1.6059,多,多,空,N/A,空,多,多,空,多,0,-4.2948,0,-7.6882,0,-6.8929
PUMP-USDT,2026-04-29 11:00,DMI纯分,多,7,0.0019,多,多,多,多,多,多,4.2727,73.3209,8.7148,41.1262,29.5421,31.0939,0.0000,0.0000,-0.0000,0.4570,0.7944,0.2307,-3.8649,116.9124,1.6059,多,多,空,N/A,空,多,空,空,多,0,-5.2348,0,-5.9903,0,-5.2887
PUMP-USDT,2026-04-29 11:00,ADX加权,多,7,0.0019,多,多,多,多,多,多,4.2727,73.3209,8.7148,41.1262,29.5421,31.0939,0.0000,0.0000,-0.0000,0.4570,0.7944,0.2307,-3.8649,116.9124,1.6059,多,多,空,N/A,空,多,空,空,多,0,-5.2348,0,-5.9903,0,-5.2887
PUMP-USDT,2026-04-29 11:00,摆动点,多,7,0.0019,多,多,多,多,多,多,4.2727,73.3209,8.7148,41.1262,29.5421,31.0939,0.0000,0.0000,-0.0000,0.4570,0.7944,0.2307,-3.8649,116.9124,1.6059,多,多,空,N/A,空,多,空,空,多,0,-5.2348,0,-5.9903,0,-5.2887
PUMP-USDT,2026-04-29 12:00,DMI纯分,多,7,0.0018,多,多,多,多,多,多,1.9585,36.9398,8.7148,38.7247,28.7968,31.0939,0.0000,0.0000,-0.0000,0.2023,0.3361,0.2307,-76.3478,-11.1504,1.6059,多,多,空,多,N/A,多,空,空,多,0,-3.6464,0,-1.2155,0,-2.7072
PUMP-USDT,2026-04-29 12:00,ADX加权,多,7,0.0018,多,多,多,多,多,多,1.9585,36.9398,8.7148,38.7247,28.7968,31.0939,0.0000,0.0000,-0.0000,0.2023,0.3361,0.2307,-76.3478,-11.1504,1.6059,多,多,空,多,N/A,多,空,空,多,0,-3.6464,0,-1.2155,0,-2.7072
PUMP-USDT,2026-04-29 12:00,摆动点,多,7,0.0018,多,多,多,多,多,多,1.9585,36.9398,8.7148,38.7247,28.7968,31.0939,0.0000,0.0000,-0.0000,0.2023,0.3361,0.2307,-76.3478,-11.1504,1.6059,多,多,空,多,N/A,多,空,空,多,0,-3.6464,0,-1.2155,0,-2.7072
PUMP-USDT,2026-04-29 13:00,DMI纯分,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,36.3296,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1551,0.3361,0.2307,-114.3676,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-3.5398,0,-0.4425,0,-2.9314
PUMP-USDT,2026-04-29 13:00,ADX加权,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,36.3296,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1551,0.3361,0.2307,-114.3676,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-3.5398,0,-0.4425,0,-2.9314
PUMP-USDT,2026-04-29 13:00,摆动点,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,36.3296,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1551,0.3361,0.2307,-114.3676,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-3.5398,0,-0.4425,0,-2.9314
PUMP-USDT,2026-04-29 14:00,DMI纯分,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,34.5677,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1211,0.3361,0.2307,-113.6977,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-5.1524,0,-2.5485,0,-3.1579
PUMP-USDT,2026-04-29 14:00,ADX加权,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,34.5677,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1211,0.3361,0.2307,-113.6977,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-5.1524,0,-2.5485,0,-3.1579
PUMP-USDT,2026-04-29 14:00,摆动点,多,6,0.0018,多,多,多,多,多,多,0.0000,36.9398,8.7148,34.5677,28.7968,31.0939,0.0000,0.0000,-0.0000,0.1211,0.3361,0.2307,-113.6977,-11.1504,1.6059,多,多,空,多,N/A,多,多,空,多,0,-5.1524,0,-2.5485,0,-3.1579
PUMP-USDT,2026-04-29 15:00,摆动点,多,6,0.0018,空,多,多,多,多,多,0.0000,36.9398,8.7148,32.6223,28.7968,31.0939,-0.0000,0.0000,-0.0000,-0.1032,0.3361,0.2307,-191.9133,-11.1504,1.6059,空,多,空,多,N/A,多,多,空,多,0,-1.9932,1,0.2278,1,0.5125
PUMP-USDT,2026-04-29 16:00,DMI纯分,多,6,0.0017,空,多,多,多,多,多,0.0000,14.5781,13.0131,30.9282,26.8320,31.6652,-0.0000,0.0000,-0.0000,-0.0698,0.1923,0.2789,-182.1172,-87.0822,-113.0896,空,多,空,多,多,多,多,空,多,0,-0.6307,0,-0.0573,1,0.4587
PUMP-USDT,2026-04-29 16:00,ADX加权,多,6,0.0017,空,多,多,多,多,多,0.0000,14.5781,13.0131,30.9282,26.8320,31.6652,-0.0000,0.0000,-0.0000,-0.0698,0.1923,0.2789,-182.1172,-87.0822,-113.0896,空,多,空,多,多,多,多,空,多,0,-0.6307,0,-0.0573,1,0.4587
PUMP-USDT,2026-04-29 16:00,摆动点,多,7,0.0017,空,多,多,多,多,多,0.0000,14.5781,13.0131,30.9282,26.8320,31.6652,-0.0000,0.0000,-0.0000,-0.0698,0.1923,0.2789,-182.1172,-87.0822,-113.0896,空,多,空,多,多,多,多,空,多,0,-0.6307,0,-0.0573,1,0.4587
PUMP-USDT,2026-04-29 17:00,DMI纯分,多,6,0.0017,空,多,多,多,多,多,0.0000,14.5781,13.0131,29.6288,26.8320,31.6652,-0.0000,0.0000,-0.0000,0.0045,0.1923,0.2789,-175.8530,-87.0822,-113.0896,空,多,空,多,多,多,多,空,多,0,-0.1720,1,0.0573,1,0.8601
